gale_link,month,article,x2_var1,printedDate,st_caps,titleAbbreviation,st_nums,title,filepath,page,x1_var1,day,issueNumber,year,ltcount,block_number
http://link.galegroup.com/apps/doc/Z2000413576/BBCN,02,006,154650.61728395062,MONDAY FEBRUARY 4 1744-5,0.5555555555555556,B0235GENEADVE,0.05555555555555555,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/04/service,0005,515034.02777777775,04,3189,1745,1414,4
http://link.galegroup.com/apps/doc/Z2000413631/BBCN,02,004,16033.55859375,SATURDAY FEBRUARY 16 1744-5,0.375,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/16/service,0003,381077.33984375,16,3200,1745,1385,7
http://link.galegroup.com/apps/doc/Z2000413638/BBCN,02,003,1631.4971644612476,TUESDAY FEBRUARY 19 1744-5,0.4782608695652174,B0235GENEADVE,0.043478260869565216,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/02/19/service,0002,419039.44423440454,19,3202,1745,1621,18
http://link.galegroup.com/apps/doc/Z2000413671/BBCN,03,001,111222.25,SATURDAY MARCH 2 1744-5,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/02/service,0001,474032.25,02,3211,1745,117,5
http://link.galegroup.com/apps/doc/Z2000413675/BBCN,03,005,6432.666666666667,SATURDAY MARCH 2 1744-5,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/02/service,0004,420444.6666666667,02,3211,1745,358,7
http://link.galegroup.com/apps/doc/Z2000413698/BBCN,03,002,50850.25,SATURDAY MARCH 9 1744-5,0.0,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/09/service,0001,441560.25,09,3218,1745,75,2
http://link.galegroup.com/apps/doc/Z2000413722/BBCN,03,005,137.55555555555554,THURSDAY MARCH 14 1744-5,0.0,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/14/service,0005,359974.8888888888,14,3222,1745,444,5
http://link.galegroup.com/apps/doc/Z2000413735/BBCN,03,002,86108.1875,TUESDAY MARCH 19 1744-5,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/19/service,0001,411725.1875,19,3226,1745,192,2
http://link.galegroup.com/apps/doc/Z2000413761/BBCN,03,005,29447.1875,MONDAY MARCH 25 1744-5,0.25,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/03/25/service,0004,496764.1875,25,3231,1745,228,12
http://link.galegroup.com/apps/doc/Z2000413787/BBCN,04,001,2.25,MONDAY APRIL 1 1745,0.0,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/01/service,0001,537289.0,01,3237,1745,25,13
http://link.galegroup.com/apps/doc/Z2000413787/BBCN,04,001,112991.1875,MONDAY APRIL 1 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/01/service,0001,584858.1875,01,3237,1745,215,15
http://link.galegroup.com/apps/doc/Z2000413790/BBCN,04,004,94978.75,MONDAY APRIL 1 1745,0.25,B0235GENEADVE,0.25,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/01/service,0004,368554.25,01,3237,1745,96,21
http://link.galegroup.com/apps/doc/Z2000413818/BBCN,04,004,784.0,MONDAY APRIL 8 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/08/service,0003,445556.25,08,3243,1745,55,2
http://link.galegroup.com/apps/doc/Z2000413819/BBCN,04,005,177475.47922437673,MONDAY APRIL 8 1745,0.6842105263157895,B0235GENEADVE,0.05263157894736842,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/08/service,0004,514948.1662049861,08,3243,1745,1396,4
http://link.galegroup.com/apps/doc/Z2000413838/BBCN,04,004,141555.90432098767,FRIDAY APRIL 12 1745,0.7777777777777778,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/12/service,0004,534307.8024691357,12,3247,1745,1035,8
http://link.galegroup.com/apps/doc/Z2000413846/BBCN,04,005,46819.646258503395,MONDAY APRIL 15 1745,0.9047619047619048,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/15/service,0004,379057.39229024947,15,3249,1745,1465,4
http://link.galegroup.com/apps/doc/Z2000413847/BBCN,04,006,3153.2,MONDAY APRIL 15 1745,0.75,B0235GENEADVE,0.05,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/15/service,0005,408989.4275,15,3249,1745,1469,4
http://link.galegroup.com/apps/doc/Z2000413850/BBCN,04,003,8720.222222222223,TUESDAY APRIL 16 1745,0.3333333333333333,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/16/service,0002,545437.5555555556,16,3250,1745,279,33
http://link.galegroup.com/apps/doc/Z2000413854/BBCN,04,004,142488.0987654321,WEDNESDAY APRIL 17 1745,0.8888888888888888,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/17/service,0004,520779.80555555556,17,3251,1745,1382,6
http://link.galegroup.com/apps/doc/Z2000413855/BBCN,04,005,3794.1388888888887,WEDNESDAY APRIL 17 1745,0.7222222222222222,B0235GENEADVE,0.05555555555555555,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/17/service,0005,372101.80555555556,17,3251,1745,1422,4
http://link.galegroup.com/apps/doc/Z2000413882/BBCN,04,005,116384.5,WEDNESDAY APRIL 24 1745,0.75,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/24/service,0004,593135.1875,24,3257,1745,371,5
http://link.galegroup.com/apps/doc/Z2000413891/BBCN,04,003,46206.69822485208,FRIDAY APRIL 26 1745,0.5384615384615384,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/26/service,0002,479852.2248520709,26,3259,1745,1037,5
http://link.galegroup.com/apps/doc/Z2000413892/BBCN,04,001,148996.0,SATURDAY APRIL 27 1745,0.0,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/27/service,0001,598302.25,27,3260,1745,71,4
http://link.galegroup.com/apps/doc/Z2000413895/BBCN,04,004,123501.67800453516,SATURDAY APRIL 27 1745,0.5714285714285714,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/04/27/service,0004,452727.29251700675,27,3260,1745,1442,4
http://link.galegroup.com/apps/doc/Z2000413919/BBCN,05,005,147535.14878892736,FRIDAY MAY 3 1745,0.47058823529411764,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/05/03/service,0004,560676.615916955,03,3265,1745,1682,5
http://link.galegroup.com/apps/doc/Z2000413935/BBCN,05,002,11556.25,WEDNESDAY MAY 8 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/05/08/service,0001,635209.0,08,3269,1745,88,5
http://link.galegroup.com/apps/doc/Z2000413942/BBCN,05,004,92416.0,THURSDAY MAY 9 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/05/09/service,0002,582169.0,09,3270,1745,77,3
http://link.galegroup.com/apps/doc/Z2000414008/BBCN,05,002,16512.25,MONDAY MAY 27 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/05/27/service,0001,587522.25,27,3285,1745,86,2
http://link.galegroup.com/apps/doc/Z2000414048/BBCN,06,002,18841.555555555555,MONDAY JUNE 10 1745,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/06/10/service,0001,580326.2222222222,10,3297,1745,284,4
http://link.galegroup.com/apps/doc/Z2000414063/BBCN,06,002,70490.25,FRIDAY JUNE 14 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/06/14/service,0001,643204.0,14,3301,1745,79,2
http://link.galegroup.com/apps/doc/Z2000414072/BBCN,06,002,29756.25,TUESDAY JUNE 18 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/06/18/service,0001,628056.25,18,3304,1745,84,2
http://link.galegroup.com/apps/doc/Z2000414094/BBCN,06,003,5012.1875,TUESDAY JUNE 25 1745,0.5,B0235GENEADVE,0.25,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/06/25/service,0002,407778.5,25,3310,1745,412,4
http://link.galegroup.com/apps/doc/Z2000414115/BBCN,07,003,70099.51530612244,THURSDAY JULY 4 1745,0.35714285714285715,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/07/04/service,0002,469269.4540816326,04,3318,1745,1404,8
http://link.galegroup.com/apps/doc/Z2000414138/BBCN,07,004,101769.15689981097,THURSDAY JULY 11 1745,0.6956521739130435,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/07/11/service,0004,404537.71644612483,11,3324,1745,1644,4
http://link.galegroup.com/apps/doc/Z2000414140/BBCN,07,002,18769.0,FRIDAY JULY 12 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/07/12/service,0001,575322.25,12,3325,1745,95,2
http://link.galegroup.com/apps/doc/Z2000414186/BBCN,07,002,127449.0,TUESDAY JULY 30 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/07/30/service,0001,547600.0,30,3340,1745,82,2
http://link.galegroup.com/apps/doc/Z2000414196/BBCN,08,003,11166.759924385633,FRIDAY AUGUST 2 1745,0.9130434782608695,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/08/02/service,0002,359294.89603024576,02,3343,1745,1629,3
http://link.galegroup.com/apps/doc/Z2000414211/BBCN,08,003,10652.35743801653,THURSDAY AUGUST 8 1745,0.45454545454545453,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/08/08/service,0002,368296.51446280995,08,3348,1745,2053,5
http://link.galegroup.com/apps/doc/Z2000414220/BBCN,08,003,43390.6875,MONDAY AUGUST 12 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/08/12/service,0002,604825.25,12,3351,1745,460,6
http://link.galegroup.com/apps/doc/Z2000414228/BBCN,08,005,19546.5,WEDNESDAY AUGUST 14 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/08/14/service,0003,392989.1875,14,3353,1745,453,5
http://link.galegroup.com/apps/doc/Z2000414244/BBCN,08,001,12100.0,WEDNESDAY AUGUST 21 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/08/21/service,0001,450241.0,21,3359,1745,81,3
http://link.galegroup.com/apps/doc/Z2000414270/BBCN,08,003,337.4132231404957,FRIDAY AUGUST 30 1745,0.6818181818181818,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/08/30/service,0002,475466.3553719008,30,3367,1745,1802,6
http://link.galegroup.com/apps/doc/Z2000414291/BBCN,09,003,22682.426303854878,SATURDAY SEPTEMBER 7 1745,0.7142857142857143,B0235GENEADVE,0.047619047619047616,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/09/07/service,0002,374096.3310657597,07,3374,1745,1599,3
http://link.galegroup.com/apps/doc/Z2000414320/BBCN,09,003,46097.9616,FRIDAY SEPTEMBER 20 1745,0.48,B0235GENEADVE,0.04,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/09/20/service,0002,366658.5504,20,3391,1745,1831,6
http://link.galegroup.com/apps/doc/Z2000414324/BBCN,09,004,3026.614958448754,SATURDAY SEPTEMBER 21 1745,0.7894736842105263,B0235GENEADVE,0.05263157894736842,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/09/21/service,0002,391218.7700831026,21,3392,1745,1473,4
http://link.galegroup.com/apps/doc/Z2000414341/BBCN,09,002,67665.47222222223,SATURDAY SEPTEMBER 28 1745,0.8333333333333334,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/09/28/service,0001,383840.8888888888,28,3397,1745,274,2
http://link.galegroup.com/apps/doc/Z2000414374/BBCN,10,007,25054.5875,MONDAY OCTOBER 7 1745,0.75,B0235GENEADVE,0.05,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/10/07/service,0004,484554.5875,07,3405,1745,1545,3
http://link.galegroup.com/apps/doc/Z2000414380/BBCN,10,006,55.39229024943312,TUESDAY OCTOBER 8 1745,0.8571428571428571,B0235GENEADVE,0.047619047619047616,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/10/08/service,0004,415444.1405895691,08,3406,1745,1848,7
http://link.galegroup.com/apps/doc/Z2000414447/BBCN,10,006,42455.82006920415,SATURDAY OCTOBER 26 1745,0.5882352941176471,B0235GENEADVE,0.058823529411764705,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/10/26/service,0005,549407.9861591696,26,3422,1745,1547,4
http://link.galegroup.com/apps/doc/Z2000414477/BBCN,11,006,21962.2358276644,SATURDAY NOVEMBER 2 1745,0.47619047619047616,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/02/service,0004,423479.4195011338,02,3446,1745,1881,5
http://link.galegroup.com/apps/doc/Z2000414482/BBCN,11,005,207383.23183391002,MONDAY NOVEMBER 4 1745,0.5294117647058824,B0235GENEADVE,0.058823529411764705,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/04/service,0004,579372.9480968858,04,3447,1745,1597,4
http://link.galegroup.com/apps/doc/Z2000414502/BBCN,11,006,22485.636363636364,FRIDAY NOVEMBER 8 1745,0.22727272727272727,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/08/service,0004,410116.67975206615,08,3451,1745,2584,4
http://link.galegroup.com/apps/doc/Z2000414507/BBCN,11,001,27842.888888888887,MONDAY NOVEMBER 11 1745,0.3333333333333333,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/11/service,0001,495720.22222222225,11,3453,1745,108,3
http://link.galegroup.com/apps/doc/Z2000414516/BBCN,11,002,18360.25,WEDNESDAY NOVEMBER 13 1745,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/13/service,0001,423801.0,13,3455,1745,128,2
http://link.galegroup.com/apps/doc/Z2000414542/BBCN,11,001,164598.6875,TUESDAY NOVEMBER 19 1745,0.5,B0235GENEADVE,0.25,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/19/service,0001,485771.6875,19,5350,1745,163,4
http://link.galegroup.com/apps/doc/Z2000414586/BBCN,11,004,24265.44801512287,THURSDAY NOVEMBER 28 1745,0.4782608695652174,B0235GENEADVE,0.08695652173913043,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/11/28/service,0004,469563.2741020795,28,3458,1745,1806,4
http://link.galegroup.com/apps/doc/Z2000414620/BBCN,12,004,113906.80725623583,SATURDAY DECEMBER 7 1745,0.23809523809523808,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/12/07/service,0004,365538.28571428574,07,3466,1745,1696,6
http://link.galegroup.com/apps/doc/Z2000414649/BBCN,12,001,69060.28571428571,MONDAY DECEMBER 16 1745,0.5,B0235GENEADVE,0.07142857142857142,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/12/16/service,0001,344841.4540816326,16,3475,1745,1717,6
http://link.galegroup.com/apps/doc/Z2000414683/BBCN,12,004,79030.62222222223,MONDAY DECEMBER 23 1745,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/12/23/service,0004,409657.84888888884,23,3481,1745,1253,8
http://link.galegroup.com/apps/doc/Z2000414709/BBCN,12,007,40883.305555555555,SATURDAY DECEMBER 28 1745,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/12/28/service,0004,639788.2222222221,28,3486,1745,836,18
http://link.galegroup.com/apps/doc/Z2000414719/BBCN,12,006,31800.115555555556,TUESDAY DECEMBER 31 1745,0.6,B0235GENEADVE,0.13333333333333333,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1745/12/31/service,0004,580974.2666666667,31,3488,1745,886,14
http://link.galegroup.com/apps/doc/Z2000414725/BBCN,01,001,83656.5,THURSDAY JANUARY 2 1745-6,0.75,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/01/02/service,0001,388380.5,02,3490,1746,112,4
http://link.galegroup.com/apps/doc/Z2000414733/BBCN,01,001,153664.0,SATURDAY JANUARY 4 1745-6,0.0,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/01/04/service,0001,381924.0,04,3492,1746,75,2
http://link.galegroup.com/apps/doc/Z2000414780/BBCN,01,003,20015.632222222222,FRIDAY JANUARY 17 1745-6,0.7,B0235GENEADVE,0.03333333333333333,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/01/17/service,0002,399460.43222222215,17,3503,1746,2992,4
http://link.galegroup.com/apps/doc/Z2000414787/BBCN,01,002,80372.25,MONDAY JANUARY 20 1745-6,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/01/20/service,0001,425756.25,20,3505,1746,64,2
http://link.galegroup.com/apps/doc/Z2000414814/BBCN,01,004,106815.19113573409,MONDAY JANUARY 27 1745-6,0.631578947368421,B0235GENEADVE,0.10526315789473684,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/01/27/service,0004,572276.0,27,3511,1746,1480,5
http://link.galegroup.com/apps/doc/Z2000414832/BBCN,01,001,24025.0,FRIDAY JANUARY 31 1745-6,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/01/31/service,0001,565504.0,31,3515,1746,91,5
http://link.galegroup.com/apps/doc/Z2000414904/BBCN,02,001,116964.0,WEDNESDAY FEBRUARY 19 1745-6,0.5,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/02/19/service,0001,340472.25,19,3531,1746,94,3
http://link.galegroup.com/apps/doc/Z2000414973/BBCN,03,005,162739.66666666666,FRIDAY MARCH 7 1745-6,0.6666666666666666,B0235GENEADVE,0.0,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/03/07/service,0004,526761.6666666666,07,3544,1746,455,5
http://link.galegroup.com/apps/doc/Z2000415002/BBCN,03,001,9985.439999999999,FRIDAY MARCH 14 1745-6,0.4,B0235GENEADVE,0.2,GENERAL ADVERTISER (1744),/cygdrive/w/APEX/B0235GENEADVE/1746/03/14/service,0001,438542.20999999996,14,3551,1746,653,4
